delivery_id,order_id,delivery_status,delivery_time,rider_id
19946,19946,Delivered,2025-06-26 13:01:00,7
19947,19947,Assigned,2025-08-08 22:25:00,124
19948,19948,Delivered,2025-01-22 13:52:00,169
19949,19949,Assigned,2024-09-20 04:51:00,26
19950,19950,Delivered,2025-01-22 14:07:00,67
19951,19951,Delivered,2025-05-25 22:10:00,111
19952,19952,Delivered,2024-09-14 20:43:00,131
19953,19953,Assigned,2025-03-25 20:01:00,24
19954,19954,Delivered,2024-12-07 22:05:00,177
19956,19956,Delivered,2025-07-30 20:06:00,51
19957,19957,Picked Up,2025-01-18 07:29:00,70
19958,19958,Delivered,2024-12-31 13:36:00,144
19959,19959,Assigned,2025-05-10 22:18:00,25
19960,19960,Delivered,2024-10-20 06:49:00,119
19961,19961,Picked Up,2025-06-21 12:57:00,170
19962,19962,Picked Up,2025-05-22 22:54:00,183
19963,19963,Delivered,2025-01-06 09:48:00,105
19964,19964,Picked Up,2025-08-08 19:10:00,156
19965,19965,Delivered,2024-12-07 13:52:00,37
19967,19967,Picked Up,2025-05-20 13:49:00,16
19968,19968,Assigned,2025-03-14 14:18:00,24
19969,19969,Assigned,2024-10-07 12:57:00,164
19970,19970,Assigned,2025-05-24 13:14:00,24
19971,19971,Assigned,2024-09-30 14:24:00,148
19972,19972,Picked Up,2025-04-29 15:50:00,144
19973,19973,Assigned,2025-02-19 19:08:00,98
19974,19974,Delivered,2025-04-12 21:16:00,183
19975,19975,Picked Up,2025-06-15 22:24:00,15
19976,19976,In Transit,2024-10-12 20:30:00,60
19977,19977,Delivered,2024-10-19 02:27:00,100
19978,19978,Delivered,2025-06-24 04:56:00,103
19979,19979,Assigned,2025-03-08 09:03:00,116
19980,19980,In Transit,2025-02-23 17:10:00,94
19981,19981,Picked Up,2024-11-23 02:47:00,19
19984,19984,Delivered,2025-04-01 20:35:00,91
19985,19985,Delivered,2025-03-24 13:04:00,41
19986,19986,Assigned,2025-06-19 22:19:00,154
19987,19987,Delivered,2025-01-18 04:49:00,50
19988,19988,Delivered,2025-04-08 13:45:00,33
19989,19989,Delivered,2025-06-06 20:37:00,68
19990,19990,Delivered,2025-06-07 15:39:00,31
19991,19991,Assigned,2025-06-19 09:49:00,81
19992,19992,Assigned,2025-07-20 23:01:00,125
19993,19993,Assigned,2025-07-14 21:06:00,119
19994,19994,Delivered,2025-03-26 20:52:00,35
19995,19995,Delivered,2024-10-28 03:59:00,20
19996,19996,Assigned,2025-04-05 15:45:00,173
19998,19998,Delivered,2024-11-17 13:42:00,134
19999,19999,In Transit,2025-01-30 20:10:00,101
20000,20000,Picked Up,2025-04-04 00:28:00,140
18957,19789,Failed,2025-08-11 19:55:00,74
18959,15088,Failed,2025-01-08 20:06:00,136
18961,10652,Delivered,2024-10-13 09:15:00,83
18963,8340,Assigned,2025-08-10 20:05:00,67
18965,15797,Failed,2025-07-31 01:42:00,29
18967,8001,In Transit,2024-11-15 13:45:00,129
18969,5376,Picked Up,2025-04-10 22:29:00,52
18971,10692,Picked Up,2024-09-26 13:46:00,49
18973,18664,Delivered,2025-01-10 14:26:00,92
18975,2910,Picked Up,2025-08-02 14:34:00,149
18977,9935,Delivered,2025-08-05 22:49:00,158
18979,19960,Picked Up,2024-10-20 06:45:00,71
18981,18770,Failed,2025-05-03 19:50:00,52
18983,10234,Assigned,2024-12-08 01:15:00,189
18985,5131,In Transit,2025-08-04 13:18:00,186
18987,2169,Assigned,2025-07-29 13:54:00,109
18989,11789,Delivered,2024-09-16 21:45:00,167
18991,14133,Picked Up,2025-04-19 01:19:00,197
18993,6796,In Transit,2025-06-26 06:58:00,40
18995,4733,Assigned,2025-04-24 10:19:00,135
18997,12840,Assigned,2025-02-22 04:23:00,109
18999,17058,Assigned,2025-01-02 14:04:00,75
19001,3488,Picked Up,2025-04-13 13:50:00,176
19003,18644,In Transit,2024-10-24 04:53:00,142
19005,8087,Assigned,2024-09-18 09:56:00,56
19007,8108,In Transit,2025-05-26 20:06:00,181
19009,19947,Assigned,2025-08-08 22:37:00,93
19011,3363,In Transit,2025-08-27 12:45:00,156
19013,5255,Picked Up,2025-06-04 11:59:00,51
19015,427,In Transit,2024-10-05 14:39:00,183
19017,9382,In Transit,2025-01-31 04:03:00,71
19019,16833,Assigned,2025-07-04 14:04:00,32
19021,15582,Assigned,2025-08-23 14:29:00,174
19023,17920,In Transit,2024-10-17 13:35:00,63
19025,13481,Delivered,2025-06-17 18:30:00,95
19027,1958,In Transit,2024-12-26 09:22:00,70
19029,7335,In Transit,2024-09-26 14:07:00,69
19031,8082,Failed,2025-05-11 20:53:00,48
19033,3357,In Transit,2025-04-13 08:48:00,27
19035,10008,Failed,2025-06-12 20:51:00,39
19037,771,Picked Up,2025-06-07 19:50:00,81
19039,19034,Assigned,2025-05-09 09:58:00,90
19041,10038,Failed,2025-06-01 19:24:00,45
19043,8250,Delivered,2025-03-17 13:20:00,62
19045,18525,Assigned,2025-06-07 13:09:00,119
19047,76,Delivered,2025-02-25 14:57:00,190
19049,18374,In Transit,2025-02-18 03:24:00,118
19051,793,Delivered,2025-03-14 05:49:00,97
19053,17728,Picked Up,2024-12-25 19:29:00,76
19055,8399,Assigned,2025-03-19 20:36:00,109
19057,14081,Picked Up,2024-09-14 22:22:00,173
19059,9305,Delivered,2024-09-24 12:47:00,186
19061,9215,Assigned,2024-12-09 06:50:00,65
19063,13864,Failed,2025-01-20 14:00:00,117
19065,19926,Failed,2024-09-27 06:27:00,28
19067,6845,Assigned,2024-11-27 00:01:00,12
19069,12865,In Transit,2025-07-08 10:05:00,9
19071,5444,Picked Up,2025-07-26 12:58:00,13
19073,16996,In Transit,2025-07-31 10:59:00,76
19075,16263,Failed,2025-06-25 19:29:00,11
19077,7319,Failed,2024-09-07 20:37:00,59
19079,12783,Assigned,2024-10-04 14:03:00,66
19081,10714,Delivered,2025-04-09 19:08:00,27
19083,17922,Assigned,2025-04-13 13:15:00,134
19085,14319,Delivered,2024-10-13 04:16:00,99
19087,4428,Failed,2025-08-03 21:34:00,86
19089,5528,Assigned,2025-04-22 14:46:00,14
19091,14908,Failed,2025-08-05 13:08:00,167
19093,3965,Picked Up,2024-10-26 21:27:00,155
19095,11954,Delivered,2024-10-22 08:04:00,172
19097,10086,Picked Up,2025-01-06 20:00:00,28
19099,5663,Picked Up,2025-05-31 20:24:00,82
19101,238,Failed,2024-11-15 05:50:00,32
19103,7175,In Transit,2025-03-02 21:32:00,70
19105,15032,Delivered,2025-04-23 21:54:00,136
19107,5334,Picked Up,2024-11-17 22:04:00,134
19109,6551,Failed,2025-07-13 21:11:00,106
19111,3083,Failed,2024-10-05 15:09:00,150
19113,15168,Failed,2025-04-01 21:26:00,74
19115,15089,Assigned,2025-04-24 10:42:00,23
19117,4513,In Transit,2025-05-11 21:12:00,95
19119,5740,Assigned,2024-10-27 11:40:00,42
19121,9797,In Transit,2025-08-29 19:47:00,124
19123,12889,Assigned,2024-12-22 01:31:00,164
19125,1498,Failed,2024-11-05 04:56:00,42
19127,14973,Delivered,2024-09-16 22:08:00,69
19129,4357,Picked Up,2025-01-31 19:46:00,65
19131,12206,Delivered,2025-06-18 14:24:00,14
19133,11368,Assigned,2025-04-24 07:59:00,83
19135,19090,Delivered,2025-04-07 12:59:00,20
19137,3478,Assigned,2024-11-03 13:07:00,141
19139,18329,Failed,2024-11-19 15:58:00,190
19141,18475,Picked Up,2025-07-18 19:28:00,21
19143,8484,Delivered,2025-05-29 20:44:00,14
19145,2745,Picked Up,2025-02-27 20:21:00,68
19147,11549,Failed,2025-01-08 15:44:00,136
19149,9783,Assigned,2024-11-18 14:02:00,147
19151,19565,Assigned,2025-02-05 23:10:00,35
19153,10302,Picked Up,2025-07-09 06:34:00,45
19155,4942,Delivered,2024-10-09 22:28:00,150
19157,18660,Picked Up,2025-01-22 15:40:00,59
19159,13803,Picked Up,2024-12-20 19:45:00,146
19161,11683,Failed,2025-05-01 06:23:00,42
19163,9374,Delivered,2025-08-29 09:11:00,44
19165,1138,Assigned,2025-01-05 20:56:00,169
19167,8574,Assigned,2025-01-26 13:31:00,47
19169,5902,In Transit,2024-10-24 13:16:00,97
19171,16887,Failed,2025-08-11 06:43:00,141
19173,16887,In Transit,2025-08-11 06:56:00,198
19175,9250,Assigned,2025-07-29 06:59:00,169
19177,2512,Delivered,2025-05-09 22:58:00,50
19179,6058,Delivered,2025-03-24 20:11:00,189
19181,11266,In Transit,2025-03-31 08:23:00,161
19183,8663,Delivered,2025-08-25 00:01:00,97
19185,2556,Assigned,2025-02-07 08:52:00,151
19187,18388,Failed,2025-01-13 23:58:00,40
19189,6073,Failed,2025-05-30 14:17:00,139
19191,13335,Assigned,2025-03-01 20:20:00,150
19193,9538,Picked Up,2024-10-18 00:17:00,30
19195,13763,Failed,2025-01-04 20:22:00,36
19197,6638,Delivered,2025-03-20 07:27:00,114
19199,16586,Assigned,2025-03-26 22:28:00,135
19201,15483,Assigned,2025-08-23 13:40:00,32
19203,6617,Assigned,2025-06-17 22:35:00,126
19205,2445,Assigned,2024-12-08 21:55:00,172
19207,10076,Assigned,2025-03-27 22:50:00,30
19209,5351,Assigned,2025-06-16 22:30:00,74
19211,8774,In Transit,2024-11-08 17:18:00,179
19213,8154,Failed,2024-12-02 21:02:00,64
19215,7825,Delivered,2024-12-07 10:44:00,122
19217,2537,Delivered,2025-06-22 04:20:00,15
19219,15876,Failed,2025-02-04 07:19:00,46
19221,1800,Delivered,2025-05-14 22:15:00,74
19223,4397,Picked Up,2024-10-25 18:11:00,57
19225,13108,Delivered,2025-04-01 14:35:00,82
19227,17917,In Transit,2025-02-25 20:20:00,79
19229,5769,Assigned,2025-01-31 03:32:00,137
19231,18706,In Transit,2025-08-06 07:23:00,144
19233,3352,In Transit,2024-12-22 20:56:00,77
19235,6237,Delivered,2025-05-14 07:20:00,70
19237,6080,Picked Up,2025-07-09 12:54:00,80
19239,16785,Failed,2025-05-07 14:28:00,47
19241,16129,Picked Up,2024-09-10 04:33:00,188
19243,4173,Picked Up,2025-01-07 20:42:00,103
19245,3965,Assigned,2024-10-26 21:06:00,89
19247,11182,Picked Up,2025-05-02 11:07:00,60
19249,11051,Assigned,2024-12-19 15:33:00,46
19251,16146,In Transit,2025-08-25 21:06:00,196
19253,17309,In Transit,2024-12-15 08:21:00,191
19255,15000,Failed,2025-06-12 23:10:00,186
19257,6481,Delivered,2025-05-02 22:29:00,11
19259,10470,Delivered,2024-09-10 20:33:00,17
19261,10172,In Transit,2024-10-26 21:08:00,73
19263,11521,Failed,2025-03-07 13:43:00,101
19265,15938,Delivered,2024-09-16 14:59:00,45
19267,4057,Failed,2025-07-16 02:30:00,78
19269,1879,Failed,2024-12-03 22:01:00,24
19271,12970,Picked Up,2025-06-20 01:34:00,124
19273,3016,Failed,2025-06-04 22:24:00,30
19275,11218,Assigned,2024-11-17 12:48:00,144
19277,7458,Failed,2025-05-28 04:17:00,53
19279,14265,Failed,2025-05-03 20:35:00,13
19281,11104,Assigned,2025-01-06 02:50:00,118
19283,19366,Picked Up,2025-08-17 14:23:00,54
19285,11483,Failed,2025-07-30 18:56:00,7
19287,19045,Assigned,2025-08-16 21:02:00,165
19289,4150,In Transit,2025-08-25 05:58:00,145
19291,7193,Failed,2024-12-04 07:43:00,121
19293,3560,Delivered,2025-02-17 09:15:00,130
19295,925,Picked Up,2025-05-01 13:34:00,128
19297,3821,In Transit,2025-03-02 14:22:00,52
19299,5802,In Transit,2025-03-18 22:32:00,112
19301,4581,Picked Up,2025-01-19 21:09:00,146
19303,19669,Delivered,2025-06-05 14:23:00,144
19305,4196,Failed,2024-10-18 20:13:00,42
19307,933,Delivered,2025-05-27 19:15:00,112
19309,6686,In Transit,2025-01-21 21:31:00,185
19311,19970,In Transit,2025-05-24 13:29:00,169
19313,497,Assigned,2024-12-16 20:52:00,114
19315,5834,Failed,2025-02-10 21:11:00,143
19317,14135,Assigned,2025-05-03 16:24:00,116
19319,16245,Assigned,2025-08-14 21:33:00,186
19321,6177,Picked Up,2024-09-25 01:02:00,128
19323,15825,Picked Up,2025-03-09 21:10:00,79
19325,3832,Failed,2024-09-21 20:18:00,21
19327,7648,Picked Up,2025-06-10 21:46:00,182
19329,10111,In Transit,2025-04-19 22:00:00,154
19331,4391,Picked Up,2025-03-20 13:43:00,17
19333,10906,Failed,2025-07-08 09:44:00,40
19335,14822,Delivered,2025-08-17 20:31:00,109
19337,9929,Assigned,2024-09-12 12:13:00,142
19339,12247,Failed,2025-07-22 13:01:00,158
19341,17368,Assigned,2024-10-15 23:12:00,168
19343,1463,In Transit,2024-12-23 14:32:00,63
19345,9025,Picked Up,2025-05-08 20:09:00,139
19347,16518,Assigned,2025-03-12 09:22:00,134
19349,12064,Assigned,2025-08-01 20:04:00,103
19351,1391,Failed,2025-07-29 21:39:00,41
19353,7855,Assigned,2025-02-05 23:52:00,143
19355,16938,In Transit,2025-08-09 21:44:00,123
19357,14470,Failed,2024-09-30 00:54:00,81
19359,12287,Assigned,2024-09-18 08:16:00,146
19361,3122,Failed,2024-10-29 02:24:00,1
19363,13583,In Transit,2024-10-03 05:39:00,70
19365,8953,Delivered,2025-08-08 20:18:00,181
19367,14914,Picked Up,2025-05-10 19:51:00,83
19369,8888,In Transit,2025-05-27 02:45:00,107
19371,8766,Failed,2025-04-09 21:54:00,153
19373,4702,In Transit,2025-04-11 22:41:00,18
19375,14284,In Transit,2025-04-07 13:24:00,78
19377,11139,Picked Up,2025-08-03 21:43:00,58
19379,7569,Assigned,2024-09-20 22:20:00,195
19381,17785,Assigned,2025-08-27 05:59:00,101
19383,15878,Failed,2024-12-03 15:21:00,102
19385,8272,Delivered,2025-01-13 21:03:00,109
19387,5508,Failed,2024-12-18 10:42:00,189
19389,14313,Picked Up,2025-03-17 13:20:00,199
19391,5398,Assigned,2025-05-15 14:07:00,158
19393,14833,Assigned,2025-07-03 21:44:00,83
19395,16321,Delivered,2025-07-17 18:30:00,12
19397,5546,In Transit,2024-11-29 10:30:00,36
19399,7900,In Transit,2025-05-13 12:47:00,180
19401,13573,In Transit,2025-01-23 22:14:00,63
19403,7889,Delivered,2025-06-15 05:35:00,123
19405,10136,Picked Up,2024-10-28 13:56:00,92
19407,12859,Failed,2025-08-02 10:46:00,97
19409,11463,Delivered,2025-07-29 02:11:00,10
19411,5132,Picked Up,2025-01-27 19:45:00,61
19413,5670,Failed,2025-06-07 11:07:00,115
19415,1785,Delivered,2024-12-11 20:06:00,47
19417,17565,Picked Up,2025-03-08 21:32:00,20
19419,16451,In Transit,2025-04-15 21:38:00,194
19421,19192,In Transit,2024-12-16 09:38:00,163
19423,5971,Assigned,2025-05-01 20:58:00,52
19425,11938,Picked Up,2025-04-06 21:08:00,77
19427,576,Assigned,2025-06-23 23:08:00,187
19429,2559,Picked Up,2025-05-26 10:34:00,6
19431,12,In Transit,2024-10-23 16:14:00,178
19433,7566,In Transit,2024-10-06 02:10:00,123
19435,18881,Assigned,2025-03-15 20:17:00,197
19437,11597,Delivered,2025-08-13 01:57:00,90
19439,2562,In Transit,2025-03-09 22:34:00,178
19441,12674,Picked Up,2024-09-12 20:30:00,127
19443,15540,In Transit,2025-02-04 12:57:00,181
19445,8154,Picked Up,2024-12-02 21:14:00,155
19447,3020,In Transit,2025-05-05 18:04:00,84
19449,13771,Failed,2024-11-22 01:16:00,192
19451,9238,Delivered,2025-01-02 13:29:00,73
19453,14211,In Transit,2025-07-02 14:20:00,28
19455,19453,Delivered,2025-08-16 01:16:00,92
19457,14575,Failed,2024-12-14 14:35:00,108
19459,15722,Delivered,2025-06-18 20:05:00,50
19461,6727,In Transit,2025-04-27 23:22:00,3
19463,2984,Delivered,2025-01-12 20:31:00,125
19465,4974,In Transit,2025-02-13 14:47:00,178
19467,582,Delivered,2025-03-28 21:12:00,42
19469,4206,Assigned,2025-08-22 02:21:00,129
19471,15999,In Transit,2025-05-16 12:40:00,144
19473,19472,Assigned,2025-04-08 15:56:00,33
19475,13354,In Transit,2025-06-17 01:33:00,119
19477,13118,Failed,2025-04-14 19:50:00,60
19479,13928,Picked Up,2024-11-05 09:12:00,123
19481,15505,Assigned,2025-06-03 04:39:00,68
19483,16418,Failed,2025-06-28 12:53:00,107
19485,11446,In Transit,2025-08-18 21:18:00,143
19487,16713,Delivered,2025-06-15 05:33:00,21
19489,13362,Picked Up,2025-04-09 19:52:00,150
19491,15965,Assigned,2025-06-28 20:27:00,49
19493,18026,Picked Up,2024-11-21 18:51:00,153
19495,16549,In Transit,2025-03-15 13:34:00,142
19497,368,Assigned,2025-07-15 11:53:00,91
19499,13962,Assigned,2025-05-08 07:50:00,79
19501,1981,Failed,2024-12-10 05:44:00,121
19503,18,Failed,2025-06-02 19:49:00,179
19505,15186,Picked Up,2024-09-10 05:08:00,3
19507,13135,Delivered,2024-11-07 15:41:00,101
19509,6145,In Transit,2024-10-21 08:52:00,96
19511,15239,Assigned,2025-09-06 18:12:00,81
19513,7754,Picked Up,2025-02-20 13:44:00,52
19515,6431,Delivered,2025-03-05 12:38:00,66
19517,8954,Failed,2025-05-31 09:05:00,193
19519,13624,Picked Up,2024-11-26 08:14:00,49
19521,2873,In Transit,2025-08-03 17:57:00,125
19523,1508,Assigned,2024-11-17 16:33:00,86
19525,15861,In Transit,2025-08-23 20:29:00,68
19527,13419,Picked Up,2025-01-03 06:57:00,28
19529,17034,Failed,2025-04-19 01:27:00,145
19531,3514,Picked Up,2024-12-19 22:36:00,188
19533,600,In Transit,2025-06-28 21:58:00,105
19535,8531,Delivered,2024-09-17 13:00:00,106
19537,6846,Picked Up,2025-07-13 01:22:00,80
19539,14326,Failed,2025-09-03 10:14:00,86
19541,17313,Picked Up,2024-12-09 22:31:00,66
19543,14845,Delivered,2025-09-01 01:29:00,48
19545,12801,Assigned,2025-08-07 12:39:00,152
19547,14385,In Transit,2025-06-26 14:19:00,156
19549,14424,In Transit,2025-05-22 13:45:00,158
19551,16998,In Transit,2025-08-16 13:06:00,103
19553,15479,Failed,2025-04-04 20:46:00,136
19555,4569,Failed,2025-04-19 09:52:00,157
19557,1994,In Transit,2024-11-13 22:26:00,11
19559,9487,Delivered,2025-08-10 12:31:00,133
19561,11236,Delivered,2025-03-20 14:39:00,176
19563,2334,Delivered,2025-01-18 11:26:00,78
19565,6669,Picked Up,2024-11-11 16:02:00,120
19567,14536,Delivered,2025-04-15 22:07:00,71
19569,12302,Failed,2025-05-27 13:25:00,14
19571,14437,Delivered,2025-05-04 10:02:00,123
19573,14661,Assigned,2025-04-11 21:00:00,58
19575,15254,In Transit,2025-04-07 13:50:00,190
19577,17122,Delivered,2025-04-08 12:00:00,13
19579,2698,In Transit,2025-08-11 11:11:00,129
19581,14706,In Transit,2025-07-27 20:01:00,56
19583,15242,Assigned,2025-02-23 19:37:00,200
19585,15186,Picked Up,2024-09-10 05:18:00,49
19587,8512,Assigned,2024-12-06 21:21:00,39
19589,14315,Delivered,2024-12-08 14:01:00,122
19591,19532,Failed,2025-05-18 02:54:00,36
19593,7663,Assigned,2025-08-28 12:45:00,129
19595,4589,Assigned,2025-06-05 20:57:00,180
19597,92,Assigned,2025-02-16 13:39:00,199
19599,13575,In Transit,2025-08-13 20:01:00,60
19601,10703,Picked Up,2024-12-27 00:59:00,68
19603,1531,In Transit,2025-07-26 01:30:00,50
19605,1,In Transit,2025-06-05 19:52:00,166
19607,7632,Delivered,2025-03-28 20:57:00,141
19609,15268,In Transit,2025-08-13 20:50:00,11
19611,16741,Picked Up,2025-05-31 14:30:00,146
19613,7037,Assigned,2025-08-01 18:23:00,128
19615,16063,In Transit,2025-04-06 14:25:00,190
19617,18547,Delivered,2024-09-23 08:08:00,76
19619,9440,Assigned,2025-06-15 00:32:00,70
19621,3762,Failed,2025-06-16 23:58:00,193
19623,18274,Picked Up,2024-11-27 07:19:00,115
19625,7932,Picked Up,2025-06-08 21:52:00,53
19627,6915,Assigned,2025-04-20 18:58:00,23
19629,16423,Delivered,2025-02-06 21:07:00,125
19631,8486,Picked Up,2025-07-31 23:08:00,136
19633,161,Picked Up,2024-10-18 12:30:00,101
19635,8166,Picked Up,2025-02-03 10:13:00,124
19637,5604,Picked Up,2024-11-06 13:33:00,112
19639,18462,Picked Up,2025-09-01 15:13:00,69
19641,3564,Picked Up,2024-12-24 23:19:00,76
19643,14385,Picked Up,2025-06-26 13:58:00,181
19645,401,Picked Up,2025-04-25 13:24:00,87
19647,18524,Delivered,2025-02-04 15:36:00,118
19649,5912,In Transit,2025-02-03 20:55:00,15
19651,1,Assigned,2025-06-05 20:02:00,177
19653,18012,In Transit,2025-05-07 23:04:00,135
19655,10695,Failed,2024-10-18 13:15:00,106
19657,448,Assigned,2025-07-13 20:18:00,175
19659,4851,Failed,2024-12-25 04:47:00,96
19661,474,Assigned,2025-05-16 03:37:00,55
19663,6620,Failed,2024-11-16 13:11:00,26
19665,9563,Failed,2025-07-19 13:28:00,171
19667,15689,Failed,2024-10-21 19:40:00,73
19669,18920,Failed,2025-05-19 07:10:00,76
19671,8204,Failed,2025-09-06 20:01:00,38
19673,8451,Picked Up,2025-01-28 07:11:00,164
19675,5578,Picked Up,2025-04-06 20:08:00,91
19677,6142,In Transit,2024-12-07 22:37:00,3
19679,18740,Failed,2025-01-22 12:48:00,6
19681,17118,Failed,2025-08-05 13:36:00,80
19683,10868,In Transit,2025-04-02 19:52:00,24
19685,16197,Failed,2025-08-04 14:03:00,101
19687,19819,In Transit,2024-11-13 20:47:00,110
19689,17259,Delivered,2024-09-27 09:41:00,169
19691,4635,Failed,2025-01-17 18:04:00,180
19693,8604,Delivered,2024-12-18 13:58:00,154
19695,10314,Failed,2025-04-22 13:23:00,174
19697,7098,In Transit,2025-01-22 13:23:00,154
19699,7280,Failed,2025-05-22 16:05:00,92
19701,6096,Failed,2024-10-25 13:17:00,153
19703,13310,Failed,2025-05-05 12:53:00,158
19705,9527,Delivered,2024-12-29 06:57:00,171
19707,6730,Delivered,2024-11-16 13:04:00,148
19709,16091,Failed,2025-04-14 21:45:00,41
19711,8270,Failed,2025-04-02 14:24:00,171
19713,12441,Picked Up,2025-02-06 07:41:00,99
19715,613,Delivered,2025-07-22 20:58:00,116
19717,2818,Delivered,2024-10-21 15:25:00,163
19719,10559,Failed,2025-08-12 15:56:00,100
19721,16830,Failed,2024-12-23 14:20:00,140
19723,431,Failed,2025-07-22 11:44:00,158
19725,2773,Failed,2025-06-03 12:14:00,190
19727,8794,In Transit,2024-12-16 14:03:00,180
19729,18111,Failed,2025-07-18 14:31:00,7
19731,17100,Picked Up,2025-07-14 21:31:00,161
19733,11533,Failed,2025-07-29 20:49:00,194
19735,2477,Assigned,2024-10-15 20:04:00,40
19737,10037,Assigned,2025-08-30 14:27:00,110
19739,16333,Delivered,2025-06-06 01:59:00,70
19741,16713,In Transit,2025-06-15 05:40:00,102
19743,11618,Picked Up,2024-12-29 20:42:00,112
19745,16211,Failed,2024-11-30 22:26:00,107
19747,50,Failed,2025-04-18 21:55:00,24
19749,16380,Assigned,2024-10-16 14:24:00,132
19751,16949,In Transit,2025-08-19 20:10:00,178
19753,3926,Assigned,2025-07-08 07:24:00,180
19755,6308,Failed,2025-04-18 00:41:00,171
19757,16264,Assigned,2024-11-24 17:36:00,91
19759,9021,In Transit,2025-08-08 14:19:00,113
19761,12164,Assigned,2025-08-05 20:35:00,162
19763,18187,Picked Up,2025-01-20 19:03:00,145
19765,3211,Failed,2025-08-23 20:55:00,42
19767,19615,Picked Up,2024-12-01 22:08:00,143
19769,19706,In Transit,2025-05-24 13:09:00,150
19771,9733,In Transit,2024-12-11 22:20:00,146
19773,15676,Picked Up,2025-06-23 16:25:00,158
19775,15776,Failed,2025-05-22 13:26:00,97
19777,13898,Failed,2025-08-02 12:27:00,125
19779,7601,Assigned,2025-08-09 09:07:00,3
19781,9311,In Transit,2024-12-29 20:35:00,29
19783,5941,Picked Up,2024-10-27 14:00:00,23
19785,7907,In Transit,2025-01-30 13:15:00,68
19787,19407,Picked Up,2025-02-15 04:01:00,142
19789,8383,Delivered,2025-06-04 22:15:00,163
19791,11465,Delivered,2025-08-28 01:21:00,110
19793,17548,Delivered,2024-12-09 13:50:00,148
19795,747,Delivered,2025-07-12 20:02:00,42
19797,16195,Failed,2025-09-01 16:02:00,149
19799,8355,In Transit,2024-09-15 20:22:00,42
19801,275,Failed,2025-01-22 21:15:00,140
19803,17517,Assigned,2024-12-10 22:12:00,50
19805,11176,In Transit,2025-03-09 16:33:00,61
19807,15776,Assigned,2025-05-22 13:47:00,122
19809,11747,In Transit,2025-02-09 13:46:00,136
19811,19954,Failed,2024-12-07 21:37:00,140
19813,16756,Assigned,2025-06-13 21:14:00,50
19815,2049,Failed,2025-08-23 19:59:00,119
19817,9214,Picked Up,2025-07-01 13:54:00,61
19819,19595,Assigned,2024-12-21 12:42:00,32
19821,6637,Delivered,2025-01-09 14:10:00,89
19823,12714,Delivered,2024-09-28 20:04:00,126
19825,17246,Delivered,2025-08-28 17:48:00,132
19827,6612,In Transit,2025-08-24 13:23:00,130
19829,8675,Picked Up,2025-04-18 08:06:00,144
19831,712,In Transit,2025-05-07 21:27:00,96
19833,16982,In Transit,2025-06-25 10:32:00,107
19835,12630,Assigned,2025-02-19 17:26:00,13
19837,7043,Assigned,2025-05-28 21:28:00,19
19839,17975,Assigned,2025-06-03 19:55:00,30
19841,18582,In Transit,2024-10-10 06:55:00,7
19843,10937,In Transit,2025-06-15 07:10:00,38
19845,9490,Assigned,2025-05-14 14:05:00,38
19847,12178,Delivered,2025-08-15 12:55:00,164
19849,5735,Assigned,2025-07-27 13:37:00,186
19851,10560,Picked Up,2024-12-20 20:58:00,18
19853,16330,In Transit,2025-06-13 12:17:00,176
19855,18319,Picked Up,2025-05-17 02:11:00,25
19857,6597,Assigned,2025-04-20 18:31:00,139
19859,9086,Assigned,2025-02-15 13:46:00,76
19861,1173,Delivered,2024-09-17 12:48:00,47
19863,3743,Assigned,2025-06-08 22:00:00,164
19865,19498,Picked Up,2024-11-19 12:58:00,116
19867,9457,Failed,2024-10-04 14:08:00,39
19869,7148,Assigned,2025-05-31 15:59:00,93
19871,18635,Picked Up,2025-06-04 14:38:00,152
19873,8685,Assigned,2024-09-17 21:16:00,58
19875,13819,Failed,2024-10-06 21:42:00,54
19877,7809,Failed,2025-07-17 18:20:00,128
19879,2643,Assigned,2025-08-28 14:18:00,45
19881,2332,Picked Up,2025-01-17 00:26:00,39
19883,16343,In Transit,2025-01-09 14:45:00,81
19885,18376,Failed,2025-04-25 12:53:00,74
19887,3332,Failed,2025-05-28 22:11:00,113
19889,3231,Delivered,2024-11-06 20:09:00,39
19891,10334,In Transit,2025-05-24 10:42:00,156
19893,15297,In Transit,2025-05-10 11:54:00,23
19895,10974,In Transit,2025-04-17 00:48:00,9
19897,19805,Delivered,2025-06-24 13:18:00,170
19899,2193,In Transit,2025-02-19 20:55:00,183
19901,11369,In Transit,2024-09-19 21:59:00,101
19903,2940,In Transit,2024-11-29 11:05:00,40
19905,18041,Picked Up,2025-06-21 03:03:00,74
19907,2344,Failed,2025-08-30 12:58:00,13
19909,14027,Delivered,2025-02-03 01:01:00,79
19911,4775,Picked Up,2025-07-02 02:44:00,112
19913,6411,Assigned,2024-10-27 13:51:00,38
19915,13716,Picked Up,2025-03-31 09:01:00,67
19917,385,Delivered,2024-09-17 21:36:00,143
19919,1683,Assigned,2024-09-08 14:21:00,167
19921,10036,Failed,2025-01-02 06:42:00,83
19923,5218,Assigned,2024-11-19 23:29:00,198
19925,1923,In Transit,2024-11-12 19:40:00,103
19927,9085,Assigned,2024-11-28 23:35:00,148
19929,1108,Failed,2025-03-09 13:08:00,126
19931,16346,Delivered,2025-09-04 14:05:00,128
