order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
17304,166,146,Fettuccine x3,2025-08-18,20:02:00,Preparing,908.5
17305,124,87,Classic Platter x1; Special Platter x2; Classic Platter x3,2025-07-29,07:34:00,Completed,2191.95
17306,189,134,Classic Dish x2; Classic Platter x2; Deluxe Meal x2,2025-04-22,03:27:00,Completed,1900.9
17307,165,77,Special Platter x3,2024-10-04,16:05:00,Completed,1533.2
17308,141,10,Hakka Noodles x3; Spring Rolls x1,2025-08-19,00:02:00,Completed,786.0
17309,140,184,Medu Vada x1; Idli x1; Pongal x1; Bisi Bele Bath x1,2024-12-15,07:21:00,Completed,492.5
17310,149,110,Classic Platter x1; Classic Platter x2; Classic Platter x3; Deluxe Platter x3; Classic Meal x3,2025-07-26,19:51:00,Preparing,3338.95
17311,75,157,Classic Dish x1; Deluxe Meal x2; Classic Platter x2; Special Platter x1,2025-01-31,19:08:00,Completed,2410.0
17312,147,85,Classic Dish x3; Special Platter x3; Classic Dish x3; Special Platter x2,2024-09-27,10:46:00,Completed,3261.7
17313,74,200,Hot & Sour Soup x3; Hakka Noodles x3; Schezwan Noodles x1,2024-12-09,21:33:00,Confirmed,1281.5
17314,196,58,Classic Platter x3,2024-09-20,15:40:00,Completed,996.25
17315,15,47,Biryani x1; Paneer Tikka x2,2025-04-25,03:21:00,Confirmed,990.0
17316,169,125,Special Dish x2; Deluxe Dish x3; Deluxe Platter x1; Deluxe Meal x3,2025-04-24,07:08:00,Completed,3139.55
17317,40,135,Special Meal x3,2025-04-28,02:27:00,Completed,1513.4
17318,71,133,Special Meal x2; Deluxe Dish x2; Special Platter x1,2025-08-12,20:53:00,Completed,1274.05
17319,134,103,Burrito x1; Burrito x3; Mexican Rice x3; Mexican Rice x2; Churros x2,2024-09-10,12:00:00,Pending,2387.0
17320,75,125,Deluxe Platter x3; Deluxe Platter x2; Deluxe Dish x1; Special Platter x1; Deluxe Dish x3,2025-02-08,12:13:00,Confirmed,3627.95
17321,158,150,Spring Rolls x1; Manchurian x1; American Chopsuey x1; Fried Rice x1,2025-01-14,15:30:00,Ready for Pickup,872.0
17322,28,185,Classic Meal x3,2025-03-15,03:03:00,Completed,890.15
17323,188,13,Chilli Chicken x1,2025-02-22,11:32:00,Completed,304.0
17324,157,81,Dim Sum x2,2024-10-31,21:21:00,Preparing,414.0
17325,24,140,Classic Dish x1; Classic Dish x2; Classic Platter x2; Special Meal x1; Deluxe Meal x2,2025-03-25,19:13:00,Completed,2431.05
17326,179,120,Nachos x3; Fajitas x2; Mexican Rice x3; Salsa x2,2024-09-29,22:25:00,Confirmed,2020.5
17327,129,189,Deluxe Meal x1; Special Dish x2; Deluxe Platter x1; Deluxe Dish x1,2025-03-04,02:12:00,Completed,2052.9
17328,149,20,Deluxe Meal x2; Special Platter x3; Classic Platter x2,2025-01-04,13:34:00,Completed,2309.6
17329,102,126,Deluxe Meal x3; Classic Platter x3; Deluxe Dish x2,2024-10-29,09:40:00,Completed,3677.3
17330,73,21,Salsa x1,2025-03-22,13:26:00,Pending,141.0
17331,15,116,Special Platter x2; Deluxe Dish x3; Special Platter x3; Special Dish x3,2025-04-19,19:44:00,Ready for Pickup,3889.65
17332,143,161,Classic Meal x1; Special Platter x2,2025-01-31,19:17:00,Completed,1157.55
17333,198,30,Classic Meal x1; Classic Dish x1; Deluxe Meal x1,2025-02-03,09:29:00,Completed,1101.7
17334,48,174,Classic Platter x3,2024-09-19,11:40:00,Preparing,1613.8
17335,104,155,Spring Rolls x1,2025-07-25,02:45:00,Completed,218.0
17336,99,179,Special Dish x1; Special Dish x2; Classic Platter x1,2025-05-25,08:55:00,Preparing,1417.75
17337,190,198,Pongal x1; Medu Vada x1; Dosa x1,2025-06-06,21:37:00,Confirmed,360.5
17338,103,101,Guacamole x1; Churros x3; Tacos x1,2025-07-05,12:09:00,Completed,921.5
17339,10,41,Quesadilla x2,2024-11-17,14:14:00,Preparing,484.0
17340,68,23,Deluxe Meal x3,2025-01-03,06:33:00,Completed,1423.0
17341,200,36,Paneer Tikka x2; Butter Chicken x3; Naan x1,2025-04-11,11:55:00,Preparing,1809.5
17342,100,145,Samosa x2; Samosa x2; Biryani x2,2025-06-14,13:23:00,Ready for Pickup,906.0
17343,69,146,Garlic Bread x2; Lasagna x3; Bruschetta x3; Tiramisu x1; Caprese Salad x1,2024-11-15,06:28:00,Ready for Pickup,2222.0
17344,187,115,Special Meal x3; Classic Meal x2; Classic Dish x3,2024-11-23,00:52:00,Completed,3362.8
17345,82,191,Risotto x3; Garlic Bread x2,2025-03-24,19:27:00,Cancelled,1078.5
17346,189,157,Classic Meal x1; Special Dish x2; Special Platter x2; Special Dish x2,2025-02-21,23:30:00,Completed,2641.9
17347,96,63,Classic Dish x3; Special Dish x1,2025-03-31,12:11:00,Preparing,1385.95
17348,74,175,Idli x2; Masala Dosa x1; Masala Dosa x3; Sambhar x3; Vada x3,2025-08-04,13:22:00,Ready for Pickup,1344.0
17349,163,38,Masala Dosa x1; Masala Dosa x3; Dosa x2,2024-09-27,20:01:00,Completed,920.0
17350,158,11,Bruschetta x2; Caprese Salad x2; Bruschetta x3; Calzone x2,2025-09-05,19:32:00,Preparing,1884.0
17351,36,38,Bisi Bele Bath x2,2025-01-21,12:22:00,Completed,418.0
17352,194,54,Classic Platter x1; Classic Dish x2; Classic Dish x2; Special Meal x1; Classic Meal x3,2025-09-01,13:22:00,Cancelled,3381.2
17353,139,172,Dosa x3,2025-04-20,20:13:00,Ready for Pickup,455.0
17354,155,95,Special Platter x2; Deluxe Meal x2; Deluxe Dish x1,2025-07-25,11:19:00,Completed,1755.4
17355,14,192,Classic Dish x2; Classic Meal x2,2024-11-06,12:53:00,Completed,1458.4
17356,53,172,Idli x2; Rasam x1,2024-12-30,06:35:00,Ready for Pickup,303.0
17357,117,119,Classic Meal x2; Deluxe Dish x1; Special Platter x3,2025-05-29,09:53:00,Completed,1419.0
17358,20,6,Tandoori Roti x1; Naan x3,2025-06-18,13:01:00,Completed,261.25
17359,148,124,Vada x2,2025-08-15,20:52:00,Completed,183.0
17360,37,52,Schezwan Noodles x3,2025-03-25,04:07:00,Preparing,677.0
17361,134,35,Special Dish x2; Special Meal x2; Deluxe Dish x3; Special Dish x2,2024-09-08,12:40:00,Completed,3228.65
17362,136,173,Special Platter x1; Special Meal x2; Special Platter x3,2025-04-05,18:28:00,Completed,2314.75
17363,166,13,Gobi Manchurian x3; Manchurian x1; Fried Rice x2; Dim Sum x2,2024-11-06,20:52:00,Confirmed,1578.0
17364,62,160,Deluxe Platter x1,2024-09-26,06:06:00,Completed,486.9
17365,120,155,Schezwan Noodles x2,2025-07-20,15:29:00,Completed,485.0
17366,154,12,Quesadilla x2; Enchiladas x1,2025-07-12,15:33:00,Preparing,795.5
17367,93,156,Deluxe Dish x1; Special Platter x3; Classic Platter x3; Special Meal x2; Special Dish x1,2025-03-09,23:59:00,Completed,4208.35
17368,33,2,Samosa x2; Palak Paneer x3; Tandoori Roti x1; Rajma Chawal x3; Rajma Chawal x1,2024-10-15,22:13:00,Completed,1805.25
17369,93,12,Mexican Rice x3; Churros x3; Enchiladas x3; Enchiladas x2,2025-05-30,20:44:00,Pending,2492.0
17370,151,15,Sambhar x3; Masala Dosa x1; Sambhar x2; Bisi Bele Bath x3,2024-09-24,09:26:00,Preparing,1233.0
17371,197,23,Special Meal x3,2025-05-27,13:03:00,Completed,1025.2
17372,99,44,Special Meal x1,2024-12-11,19:27:00,Completed,413.3
17373,81,176,Classic Platter x1,2025-05-26,14:02:00,Confirmed,407.9
17374,80,19,Fajitas x2,2025-02-04,19:36:00,Completed,625.0
17375,18,142,Rasam x2; Bisi Bele Bath x2; Sambhar x1,2025-02-13,12:08:00,Ready for Pickup,707.5
17376,124,109,Bisi Bele Bath x1; Masala Dosa x3; Masala Dosa x1,2025-08-29,21:31:00,Completed,866.0
17377,188,92,Caprese Salad x2,2025-08-17,13:56:00,Cancelled,452.0
17378,92,52,Dim Sum x3; Manchurian x3,2024-11-18,07:14:00,Completed,1202.5
17379,184,3,Fettuccine x3,2025-08-06,00:05:00,Completed,890.5
17380,103,89,Medu Vada x3; Uttapam x3; Uttapam x2; Vada x3; Uttapam x2,2025-05-15,01:46:00,Confirmed,1529.0
17381,69,80,Classic Dish x3,2025-07-10,19:46:00,Ready for Pickup,1269.2
17382,92,194,Mexican Rice x3; Nachos x3; Tacos x1; Enchiladas x1; Enchiladas x3,2024-10-13,13:30:00,Preparing,2606.5
17383,93,142,Uttapam x3,2025-08-02,21:55:00,Completed,504.0
17384,55,141,Churros x1; Tacos x3,2025-07-25,12:13:00,Preparing,930.5
17385,184,164,Deluxe Dish x1; Classic Dish x1; Classic Dish x3; Special Platter x1,2025-05-04,17:23:00,Confirmed,2000.75
17386,190,83,Classic Platter x3; Classic Platter x3; Deluxe Dish x1,2024-12-15,08:12:00,Completed,2150.95
17387,65,168,Vada x2; Medu Vada x3; Bisi Bele Bath x3; Dosa x2,2024-12-30,09:29:00,Completed,1258.5
17388,32,119,Deluxe Dish x2; Special Dish x2,2025-01-05,21:20:00,Preparing,1527.3
17389,21,42,Vada x1,2025-04-16,01:03:00,Completed,145.5
17390,156,190,Biryani x2; Tandoori Roti x1; Palak Paneer x2; Paneer Tikka x1,2025-07-23,21:21:00,Completed,1589.25
17391,149,43,Dosa x2; Vada x2,2025-08-17,20:05:00,Completed,456.0
17392,28,126,Special Platter x2,2025-01-03,13:08:00,Preparing,487.2
17393,142,126,Deluxe Meal x3; Special Dish x1; Deluxe Platter x2,2025-08-04,20:19:00,Completed,2495.8
17394,27,150,Hakka Noodles x2; Chilli Chicken x2; Gobi Manchurian x1,2025-04-18,13:13:00,Preparing,1063.0
17395,180,91,Classic Platter x2,2025-05-30,19:59:00,Completed,1030.5
17396,178,17,Dosa x2; Idli x3; Masala Dosa x3; Pongal x1; Pongal x1,2024-10-06,12:21:00,Preparing,1220.5
17397,187,47,Paneer Tikka x2,2025-04-23,20:21:00,Cancelled,649.0
17398,167,114,Classic Meal x1; Deluxe Meal x1; Special Dish x3,2024-12-10,18:23:00,Completed,2059.1
17399,72,190,Biryani x2,2025-05-05,15:23:00,Completed,714.0
17400,111,48,Quesadilla x3; Churros x3,2025-04-19,05:33:00,Pending,1183.0
17401,168,30,Classic Dish x3; Special Platter x2,2025-08-16,08:24:00,Completed,1927.95
17402,18,4,Samosa x3; Dal Makhani x1; Naan x1; Paneer Tikka x1,2024-12-14,21:22:00,Preparing,761.0
17403,110,156,Classic Dish x1; Classic Dish x1; Classic Meal x1; Deluxe Platter x3,2024-10-01,15:05:00,Confirmed,1957.6
17404,7,34,Special Dish x1; Deluxe Platter x1,2025-05-03,17:07:00,Completed,733.0
17405,81,66,Masala Dosa x3; Idli x1; Medu Vada x2,2025-03-07,19:47:00,Confirmed,764.5
17406,95,14,Special Meal x2; Classic Platter x3,2024-09-13,19:28:00,Completed,2567.6
17407,124,34,Deluxe Dish x3; Deluxe Meal x3; Classic Meal x1; Deluxe Dish x3; Special Dish x3,2025-07-10,19:41:00,Ready for Pickup,4021.05
17408,1,13,Hakka Noodles x3; Gobi Manchurian x1; American Chopsuey x2,2025-01-19,12:29:00,Completed,1227.0
17409,129,165,Uttapam x3; Masala Dosa x2,2025-09-01,21:45:00,Completed,816.0
17410,147,96,Deluxe Dish x2,2024-09-30,13:27:00,Pending,988.0
17411,3,179,Classic Dish x1,2025-07-15,03:29:00,Preparing,293.75
17412,183,166,Classic Dish x3; Classic Dish x1; Special Meal x3,2025-09-05,12:35:00,Preparing,1554.45
17413,158,33,Schezwan Noodles x1; Schezwan Noodles x1; Schezwan Noodles x3,2025-06-01,20:33:00,Completed,1110.0
17414,153,178,Manchurian x1,2024-12-16,03:37:00,Completed,253.0
17415,176,78,Classic Platter x1,2025-03-18,20:13:00,Preparing,199.05
17416,17,49,Bisi Bele Bath x3; Vada x3; Sambhar x3; Masala Dosa x3; Idli x2,2024-12-27,03:34:00,Completed,1767.5
17417,65,37,Deluxe Platter x2,2025-04-11,17:06:00,Completed,501.1
17418,15,63,Special Dish x2; Special Meal x3,2024-10-21,10:02:00,Completed,1357.3
17419,162,31,Deluxe Platter x1; Classic Meal x2; Special Meal x1,2025-04-09,05:57:00,Completed,1175.4
17420,1,19,Burrito x1; Burrito x2; Mexican Rice x2; Enchiladas x1; Fajitas x2,2025-01-24,02:47:00,Preparing,2069.0
17421,3,100,Hot & Sour Soup x2; Hakka Noodles x3,2025-05-23,21:05:00,Ready for Pickup,919.0
17422,67,181,Deluxe Meal x3; Classic Dish x2; Special Platter x3,2025-06-22,00:08:00,Completed,1810.35
17423,73,120,Churros x3; Burrito x3; Quesadilla x3,2025-04-23,06:35:00,Completed,1995.5
17424,157,82,Deluxe Dish x2; Classic Platter x1; Classic Platter x2; Classic Meal x2; Deluxe Meal x3,2025-02-03,16:31:00,Pending,3655.45
17425,29,13,Fried Rice x2; American Chopsuey x2,2024-12-10,20:31:00,Completed,909.0
17426,174,94,Deluxe Meal x1,2025-06-26,04:21:00,Preparing,423.85
17427,41,25,Special Meal x2; Classic Meal x2; Classic Meal x1; Classic Platter x2,2025-04-25,07:15:00,Completed,2640.85
17428,183,148,Manchurian x3; Hot & Sour Soup x1; Fried Rice x1; Hakka Noodles x2; Gobi Manchurian x1,2025-08-22,21:39:00,Preparing,1593.0
17429,176,35,Deluxe Platter x1; Special Dish x1; Special Meal x1; Classic Platter x2,2025-01-30,20:41:00,Completed,1349.45
17430,123,102,Naan x3; Palak Paneer x2; Naan x2; Tandoori Roti x1,2025-02-27,12:26:00,Completed,963.25
17431,177,187,Dim Sum x3; Hakka Noodles x1; Manchurian x3,2025-09-04,13:12:00,Completed,1427.5
17432,42,94,Deluxe Dish x1,2025-05-10,08:34:00,Completed,395.25
17433,3,42,Medu Vada x3; Sambhar x2; Vada x1; Vada x3,2025-01-22,06:27:00,Completed,735.5
17434,125,56,Classic Meal x1,2025-08-03,20:29:00,Completed,470.85
17435,162,147,Biryani x2; Samosa x3; Biryani x2; Butter Chicken x2; Rajma Chawal x1,2024-09-26,13:09:00,Completed,2489.0
17436,45,139,Classic Dish x1; Classic Meal x2,2024-12-08,12:23:00,Ready for Pickup,1339.9
17437,195,137,Special Dish x1; Deluxe Platter x1; Special Meal x3; Deluxe Meal x3,2025-04-11,21:36:00,Completed,3354.8
17438,22,199,Chole Bhature x3; Chole Bhature x2,2025-08-22,22:23:00,Cancelled,976.0
17439,67,129,Enchiladas x1; Quesadilla x2; Burrito x2; Enchiladas x1; Guacamole x2,2024-09-29,20:32:00,Completed,1944.0
17440,10,30,Deluxe Platter x3; Classic Platter x3; Classic Platter x3; Special Dish x2,2024-09-09,12:41:00,Completed,4482.85
17441,54,103,Tacos x3; Quesadilla x3; Tacos x3; Churros x2; Mexican Rice x3,2024-12-02,21:33:00,Pending,2993.5
17442,87,87,Deluxe Meal x2; Deluxe Platter x2,2025-04-03,12:26:00,Ready for Pickup,909.6
17443,56,20,Classic Dish x3; Deluxe Meal x2; Deluxe Dish x2; Deluxe Dish x1; Classic Platter x1,2025-06-22,12:04:00,Preparing,3204.95
17444,70,40,Special Platter x3,2025-05-14,01:05:00,Completed,655.05
17445,36,6,Dal Makhani x1; Naan x2; Butter Chicken x2; Biryani x1; Butter Chicken x1,2025-08-02,01:56:00,Completed,1837.5
17446,140,168,Idli x2,2025-05-26,11:23:00,Completed,241.0
17447,23,184,Uttapam x3,2025-02-08,17:05:00,Cancelled,521.0
17448,117,65,Classic Meal x2; Deluxe Meal x3,2025-01-19,13:01:00,Preparing,2252.7
17449,175,102,Rajma Chawal x2; Butter Chicken x2; Samosa x3; Naan x3; Paneer Tikka x2,2025-02-20,08:07:00,Completed,2134.0
17450,159,141,Tacos x3; Salsa x2; Guacamole x1,2025-01-27,21:57:00,Completed,1133.0
17451,81,20,Classic Dish x2; Special Dish x3; Deluxe Platter x2,2024-09-23,06:59:00,Completed,2823.8
17452,68,96,Special Meal x1; Special Platter x2; Classic Dish x3; Deluxe Platter x2; Deluxe Platter x3,2025-05-31,06:43:00,Completed,3181.35
17453,64,109,Medu Vada x3; Idli x3,2025-01-01,11:00:00,Preparing,531.5
17454,95,145,Dal Makhani x3; Paneer Tikka x1; Tandoori Roti x3; Chole Bhature x1,2025-02-23,15:40:00,Preparing,1294.75
17455,200,10,Gobi Manchurian x3; American Chopsuey x1; American Chopsuey x3; Gobi Manchurian x1; Hakka Noodles x1,2025-09-03,21:39:00,Cancelled,1857.0
17456,46,3,Caprese Salad x3; Caprese Salad x1; Pasta Alfredo x3; Lasagna x1; Margherita Pizza x1,2025-09-01,09:18:00,Cancelled,2341.0
17457,190,35,Classic Meal x1; Special Dish x3; Classic Meal x3,2024-10-09,07:59:00,Completed,3095.05
17458,119,88,Classic Platter x1; Deluxe Dish x3; Classic Platter x3,2025-01-03,14:29:00,Completed,2051.1
17459,127,25,Deluxe Meal x3; Special Dish x2; Deluxe Platter x2; Special Dish x3,2025-08-08,04:14:00,Completed,2464.65
17460,1,73,Special Dish x3; Classic Dish x2; Deluxe Meal x2; Deluxe Platter x3,2024-09-27,13:53:00,Preparing,4073.65
17461,46,23,Deluxe Meal x1; Deluxe Dish x3; Special Dish x3,2024-11-09,22:51:00,Completed,3051.95
17462,136,135,Special Meal x2; Special Meal x2,2025-03-15,03:37:00,Completed,1718.8
17463,37,45,Quesadilla x3; Nachos x1; Enchiladas x1,2024-11-14,01:36:00,Preparing,1183.5
17464,53,129,Mexican Rice x3; Enchiladas x3; Salsa x3; Mexican Rice x2,2025-04-02,12:59:00,Confirmed,2156.5
17465,56,8,Bruschetta x1; Risotto x3,2025-07-02,19:28:00,Confirmed,994.5
17466,138,84,Calzone x2; Lasagna x1; Caprese Salad x2; Lasagna x2; Lasagna x3,2024-12-28,13:43:00,Completed,3039.0
17467,121,147,Palak Paneer x2; Rajma Chawal x1; Butter Chicken x2,2025-06-21,06:16:00,Cancelled,1528.0
17468,122,176,Special Meal x3; Classic Dish x3; Deluxe Dish x1,2025-04-23,21:40:00,Completed,3493.6
17469,86,44,Deluxe Dish x3,2025-01-05,04:39:00,Completed,1332.15
17470,196,13,Schezwan Noodles x3,2025-09-06,15:48:00,Completed,683.0
17471,112,1,Risotto x1; Lasagna x1,2025-04-05,20:00:00,Completed,642.5
17472,47,2,Tandoori Roti x1; Naan x2,2024-10-30,20:29:00,Completed,224.25
17473,199,92,Margherita Pizza x2,2025-05-16,03:50:00,Confirmed,687.0
17474,157,90,Classic Dish x2; Classic Dish x3,2025-06-30,04:02:00,Completed,1147.95
17475,15,50,American Chopsuey x2; Hakka Noodles x2; American Chopsuey x2,2025-01-24,20:26:00,Ready for Pickup,1310.0
17476,130,76,Deluxe Dish x3,2025-06-01,23:35:00,Pending,1182.55
17477,137,150,Gobi Manchurian x3,2025-07-03,19:14:00,Completed,644.0
17478,128,61,Guacamole x2; Nachos x2,2025-07-07,22:53:00,Completed,774.0
17479,110,155,Spring Rolls x2; Hakka Noodles x1; Spring Rolls x1,2025-03-07,15:32:00,Ready for Pickup,759.0
17480,149,1,Fettuccine x3,2025-02-17,06:38:00,Pending,924.5
17481,141,34,Deluxe Platter x3; Classic Platter x2; Special Meal x3; Classic Platter x2; Classic Meal x2,2024-12-14,01:47:00,Completed,5072.85
17482,135,21,Churros x1,2025-06-27,13:30:00,Confirmed,219.5
17483,165,160,Special Dish x2; Deluxe Platter x1; Special Platter x3; Classic Dish x1,2025-07-18,04:37:00,Confirmed,1979.65
17484,126,53,Special Dish x3; Special Platter x3; Special Meal x3,2025-08-21,09:34:00,Preparing,3285.9
17485,141,165,Idli x3; Medu Vada x3; Idli x3,2024-11-03,21:36:00,Completed,787.5
17486,184,106,Chilli Chicken x1; Fried Rice x1; American Chopsuey x2,2025-04-06,11:10:00,Ready for Pickup,950.5
17487,183,81,Manchurian x2,2024-11-27,20:01:00,Completed,453.0
17488,58,123,Naan x1; Biryani x1; Biryani x1; Chole Bhature x2,2025-08-30,19:23:00,Completed,1160.0
17489,190,153,Classic Dish x3,2024-12-16,12:15:00,Completed,1325.15
17490,40,180,Caprese Salad x1; Fettuccine x3,2024-11-23,12:21:00,Completed,1105.5
17491,178,181,Deluxe Platter x1; Deluxe Meal x2,2025-07-04,23:07:00,Completed,1048.6
17492,18,185,Special Platter x1; Special Meal x3,2025-04-15,19:43:00,Completed,796.05
17493,1,131,Tiramisu x3; Garlic Bread x1; Fettuccine x1; Margherita Pizza x3,2025-03-29,13:38:00,Confirmed,2014.5
17494,52,180,Calzone x2; Caprese Salad x3; Risotto x2; Pasta Alfredo x2; Lasagna x2,2024-12-09,13:49:00,Completed,3019.0
17495,86,124,Pongal x2; Rasam x3,2024-12-15,21:19:00,Confirmed,511.0
17496,3,51,Margherita Pizza x1; Caprese Salad x1; Garlic Bread x2; Garlic Bread x2,2024-09-10,12:05:00,Preparing,1072.0
17497,45,112,Churros x1; Salsa x3; Fajitas x1,2025-01-05,12:58:00,Preparing,846.5
17498,94,148,Schezwan Noodles x2,2025-05-31,09:14:00,Completed,454.0
17499,134,28,Special Meal x2; Special Platter x2; Deluxe Dish x3,2024-12-20,06:03:00,Preparing,2169.95
17500,55,1,Pasta Alfredo x3; Bruschetta x2; Caprese Salad x3; Pasta Alfredo x2; Fettuccine x1,2024-11-28,14:21:00,Completed,2713.5
17501,40,106,Dim Sum x3,2025-03-12,04:42:00,Completed,598.5
17502,71,115,Special Meal x1; Deluxe Platter x2; Deluxe Meal x1; Special Dish x2; Deluxe Dish x2,2025-07-02,23:26:00,Preparing,2587.25
17503,180,112,Fajitas x2,2025-03-17,20:19:00,Completed,664.0
17504,22,187,Spring Rolls x3; Fried Rice x3; Schezwan Noodles x2; Chilli Chicken x2; Hot & Sour Soup x2,2024-09-21,13:39:00,Completed,2379.5
17505,199,85,Deluxe Platter x1; Classic Platter x1,2024-09-11,12:58:00,Completed,499.9
17506,61,71,Classic Platter x1; Classic Platter x1,2025-08-06,12:44:00,Completed,620.25
17507,115,187,Hot & Sour Soup x2; Hot & Sour Soup x3; Dim Sum x3; Chilli Chicken x2,2025-07-29,18:44:00,Confirmed,1828.0
17508,59,37,Deluxe Platter x3; Deluxe Dish x1; Special Platter x3; Special Meal x3; Classic Meal x2,2024-11-29,12:01:00,Cancelled,5661.25
17509,176,143,Risotto x2; Calzone x3; Caprese Salad x2,2025-01-30,21:24:00,Preparing,1892.5
17510,200,172,Idli x2; Masala Dosa x3; Vada x3; Sambhar x1,2025-01-11,20:18:00,Preparing,1021.5
17511,82,181,Special Dish x3,2025-04-06,19:55:00,Completed,1463.8
17512,86,8,Calzone x1; Fettuccine x1; Fettuccine x2; Risotto x3,2024-12-06,20:56:00,Completed,1988.5
17513,120,34,Deluxe Dish x1; Classic Platter x3; Deluxe Dish x3,2025-07-04,13:27:00,Completed,2881.3
17514,44,96,Deluxe Platter x3; Special Meal x3; Classic Platter x3; Deluxe Platter x1; Deluxe Dish x1,2025-05-21,12:01:00,Preparing,3826.45
17515,43,166,Special Meal x3; Deluxe Meal x2,2024-12-10,12:55:00,Completed,1805.65
17516,78,97,Classic Platter x2; Deluxe Dish x2; Deluxe Dish x1; Deluxe Platter x2; Deluxe Meal x2,2024-11-03,21:42:00,Completed,3737.35
17517,32,159,Deluxe Platter x2; Special Meal x1; Deluxe Dish x2; Deluxe Dish x2; Classic Platter x1,2024-12-10,21:32:00,Completed,2267.05
17518,11,93,Special Platter x2; Deluxe Dish x2; Classic Platter x1,2025-03-12,19:24:00,Completed,1672.6
17519,113,183,Special Meal x3; Deluxe Dish x1; Classic Meal x2; Classic Meal x3; Classic Dish x3,2024-10-14,18:50:00,Preparing,4604.35
17520,144,27,Deluxe Meal x2; Special Platter x1; Deluxe Meal x2,2024-09-08,09:29:00,Pending,1338.95
17521,73,140,Special Platter x3; Classic Platter x1; Classic Meal x3; Classic Dish x1,2025-02-10,19:54:00,Completed,2325.2
17522,102,96,Classic Platter x2; Special Meal x1; Special Dish x1; Classic Dish x1; Classic Meal x3,2024-09-15,07:30:00,Confirmed,2550.9
17523,70,165,Medu Vada x1; Masala Dosa x1,2024-12-02,12:30:00,Completed,304.0
17524,33,120,Salsa x2; Burrito x3; Fajitas x2,2025-08-10,20:00:00,Ready for Pickup,1623.5
17525,85,197,Sambhar x1; Dosa x3,2024-10-21,11:27:00,Completed,549.5
17526,130,55,Naan x2,2024-12-28,21:16:00,Pending,158.0
17527,142,35,Special Meal x2; Classic Meal x3; Deluxe Meal x3,2025-07-04,00:45:00,Completed,2111.6
17528,85,60,Bruschetta x1; Caprese Salad x2; Tiramisu x2; Tiramisu x1,2024-12-18,21:44:00,Completed,1230.0
17529,37,162,Salsa x1; Guacamole x3; Salsa x3; Nachos x2,2025-02-18,04:51:00,Pending,1402.0
17530,141,48,Fajitas x3; Quesadilla x2; Nachos x3,2024-11-25,22:12:00,Preparing,1956.5
17531,51,195,Classic Platter x2; Classic Meal x1; Classic Platter x2,2025-05-22,20:31:00,Completed,1479.5
17532,88,105,Idli x1; Pongal x2,2025-07-02,13:41:00,Completed,362.0
17533,34,164,Classic Platter x2; Classic Platter x3; Deluxe Dish x3,2025-08-07,02:00:00,Completed,2389.6
17534,183,23,Special Meal x2; Deluxe Platter x1,2024-10-21,20:25:00,Completed,793.55
17535,170,160,Deluxe Platter x1; Deluxe Meal x1,2024-09-17,13:06:00,Cancelled,501.1
17536,82,133,Classic Dish x2; Special Meal x3; Classic Platter x3; Deluxe Meal x3,2024-11-28,13:25:00,Ready for Pickup,3881.4
17537,139,193,Special Dish x2; Classic Dish x2; Classic Dish x1,2025-01-14,11:25:00,Completed,1440.7
17538,182,141,Tacos x1; Churros x1; Enchiladas x2; Tacos x2,2025-07-05,05:26:00,Completed,1469.5
17539,48,104,Special Meal x2,2025-08-29,20:48:00,Preparing,786.5
17540,16,132,Special Meal x1,2025-04-06,19:14:00,Pending,411.75
17541,78,164,Special Dish x3; Special Platter x3; Special Meal x1; Special Meal x1,2025-08-21,13:51:00,Confirmed,3027.65
17542,38,149,Dim Sum x2; Manchurian x2,2025-07-19,20:44:00,Completed,821.0
17543,12,7,Fajitas x3; Quesadilla x2; Fajitas x1; Mexican Rice x1; Guacamole x2,2024-10-15,19:27:00,Preparing,2185.0
17544,193,113,Hot & Sour Soup x3; Dim Sum x3,2025-07-28,16:35:00,Completed,1042.0
17545,87,89,Pongal x1; Uttapam x3,2025-01-11,21:16:00,Completed,626.0
17546,109,157,Special Dish x3,2024-10-15,20:50:00,Completed,1558.3
17547,44,165,Rasam x2; Uttapam x2; Idli x3; Sambhar x3,2025-06-01,05:41:00,Completed,1055.5
17548,147,143,Risotto x3,2024-12-09,13:24:00,Completed,851.5
17549,115,8,Tiramisu x2; Risotto x3; Fettuccine x2; Caprese Salad x2; Risotto x2,2025-07-19,16:02:00,Completed,2737.5
17550,17,120,Tacos x2,2025-05-10,12:27:00,Preparing,531.0
17551,116,131,Caprese Salad x2; Garlic Bread x3; Pasta Alfredo x3; Bruschetta x1; Bruschetta x1,2025-08-28,13:44:00,Completed,2020.0
17552,10,141,Burrito x1; Mexican Rice x2; Churros x3; Salsa x3,2025-02-16,11:32:00,Completed,1488.0
17553,19,65,Classic Dish x2; Special Dish x3,2025-02-20,11:47:00,Completed,1379.7
17554,193,27,Classic Meal x3; Deluxe Dish x2,2024-09-29,03:04:00,Completed,1583.1
17555,31,194,Mexican Rice x3,2025-07-13,12:16:00,Preparing,599.0
17556,64,9,Special Meal x3; Special Dish x3; Special Platter x2,2025-05-08,18:58:00,Ready for Pickup,2609.05
17557,128,103,Fajitas x1; Mexican Rice x3; Quesadilla x1; Burrito x2; Tacos x3,2025-08-04,02:15:00,Completed,2371.5
